020999.png,1H5Awi2Pt8Ozl31KpAJ0D5m9usdl1mYCm,https://drive.google.com/file/d/1H5Awi2Pt8Ozl31KpAJ0D5m9usdl1mYCm/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1664897,,
020998.png,1HAjCQ-A2DUjDJGqMJ2Qdl90PLuVlaKUd,https://drive.google.com/file/d/1HAjCQ-A2DUjDJGqMJ2Qdl90PLuVlaKUd/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1691804,,
020997.png,1HJxgEp9GKFyVSgjoNAk9b_SLu5Kf6LTO,https://drive.google.com/file/d/1HJxgEp9GKFyVSgjoNAk9b_SLu5Kf6LTO/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1739362,,
020996.png,1HPsLnhmZpy57MvMYC8aG5Li5Tkp06q_E,https://drive.google.com/file/d/1HPsLnhmZpy57MvMYC8aG5Li5Tkp06q_E/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1531736,,
020995.png,1HQ8eCrF5d-thIQbkLlADQj_pksk8GmDr,https://drive.google.com/file/d/1HQ8eCrF5d-thIQbkLlADQj_pksk8GmDr/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1460407,,
020994.png,1HRiFi2jbJzqHxdD9qmGa76vcmnOpGqmY,https://drive.google.com/file/d/1HRiFi2jbJzqHxdD9qmGa76vcmnOpGqmY/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1499810,,
020993.png,1HTeGWgi46umAu1dRWYByrP7R0FV-sXye,https://drive.google.com/file/d/1HTeGWgi46umAu1dRWYByrP7R0FV-sXye/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1638738,,
020992.png,1HVPMTPl7mtl9IrzwfH4UurpwVoUkzRHQ,https://drive.google.com/file/d/1HVPMTPl7mtl9IrzwfH4UurpwVoUkzRHQ/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1690400,,
020991.png,1HXm-sh1h1rKyZH2q6_hMoCCp-TbMkNgQ,https://drive.google.com/file/d/1HXm-sh1h1rKyZH2q6_hMoCCp-TbMkNgQ/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1639307,,
020990.png,1HcRNXZEu4iRpyL5PAVfdrQgAOHklR5_z,https://drive.google.com/file/d/1HcRNXZEu4iRpyL5PAVfdrQgAOHklR5_z/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1600285,,
020989.png,1HfFYz_WT4jFBg-hglwfdDgzPPv-kwREh,https://drive.google.com/file/d/1HfFYz_WT4jFBg-hglwfdDgzPPv-kwREh/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1401519,,
020988.png,1Hhtej8oYhexYwrEZBa5Gcx7FsJVp5fqa,https://drive.google.com/file/d/1Hhtej8oYhexYwrEZBa5Gcx7FsJVp5fqa/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1548384,,
020987.png,1HlfiI8ev86aCDXAygBgoSTkLEZtF3VPD,https://drive.google.com/file/d/1HlfiI8ev86aCDXAygBgoSTkLEZtF3VPD/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1609646,,
020986.png,1HqsXxwbYts6AHQTjT57O1m6xQjiX7S2n,https://drive.google.com/file/d/1HqsXxwbYts6AHQTjT57O1m6xQjiX7S2n/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1551435,,
020985.png,1I00B7qAuX-habkk8UpSCUagHLs2kDZeh,https://drive.google.com/file/d/1I00B7qAuX-habkk8UpSCUagHLs2kDZeh/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1580176,,
020984.png,1I4Hu9NKDfiv5yyWHmKKGU6ou7cX2uwa4,https://drive.google.com/file/d/1I4Hu9NKDfiv5yyWHmKKGU6ou7cX2uwa4/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1617276,,
020983.png,1I823wsUr8ET4swkwXjP7B1bj86af0J-b,https://drive.google.com/file/d/1I823wsUr8ET4swkwXjP7B1bj86af0J-b/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1565877,,
020982.png,1ID2J7Us--xZFLopQbpPasMq0VJPBOn7x,https://drive.google.com/file/d/1ID2J7Us--xZFLopQbpPasMq0VJPBOn7x/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1624653,,
020981.png,1IK-aAwdiLvj8eVyK17lT5oP6okLomX1m,https://drive.google.com/file/d/1IK-aAwdiLvj8eVyK17lT5oP6okLomX1m/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1613795,,
