006999.png,1GWL3-dWcRnj5s7u-uvzgN6Ju8GWDymF3,https://drive.google.com/file/d/1GWL3-dWcRnj5s7u-uvzgN6Ju8GWDymF3/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1643174,,
006998.png,1GX49NWwUNrzFvMVeKwMemNICoUDtCnGY,https://drive.google.com/file/d/1GX49NWwUNrzFvMVeKwMemNICoUDtCnGY/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1804945,,
006997.png,1GYHcpfXZoJkt-SZQ672Lydjo1Wq9XNPm,https://drive.google.com/file/d/1GYHcpfXZoJkt-SZQ672Lydjo1Wq9XNPm/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1503658,,
006996.png,1GcsacDivOrtozqE4jA8xcUvIYG5twK13,https://drive.google.com/file/d/1GcsacDivOrtozqE4jA8xcUvIYG5twK13/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1439219,,
006995.png,1GezwUTfrgAG8APdkro6oRIkflmFJdxAA,https://drive.google.com/file/d/1GezwUTfrgAG8APdkro6oRIkflmFJdxAA/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1354880,,
006994.png,1GiXPvNr8PldQzS3W9BNkdnuGt1GOYzT2,https://drive.google.com/file/d/1GiXPvNr8PldQzS3W9BNkdnuGt1GOYzT2/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1617568,,
006993.png,1GlbuqLqwgOwW-SZ9sNeaXHQsH_bxJsjv,https://drive.google.com/file/d/1GlbuqLqwgOwW-SZ9sNeaXHQsH_bxJsjv/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1608848,,
006992.png,1GuSvq88v0QSp55NMizf4EjeQbpOIy-JQ,https://drive.google.com/file/d/1GuSvq88v0QSp55NMizf4EjeQbpOIy-JQ/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1628492,,
006991.png,1GvNnAobgQ3A44S5higD28LszngW-TOB6,https://drive.google.com/file/d/1GvNnAobgQ3A44S5higD28LszngW-TOB6/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1582087,,
006990.png,1GvtzYKwEFai0MOLUuvhy78GuhYCcEfZl,https://drive.google.com/file/d/1GvtzYKwEFai0MOLUuvhy78GuhYCcEfZl/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1499592,,
006989.png,1H-WJNn9Lu_m4cP1iJSBqnfXUSw8iUamQ,https://drive.google.com/file/d/1H-WJNn9Lu_m4cP1iJSBqnfXUSw8iUamQ/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1588019,,
