41999.png,1tuUDtc_EM36cHR2uj67339ZXwKywV4aQ,https://drive.google.com/file/d/1tuUDtc_EM36cHR2uj67339ZXwKywV4aQ/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1497437,,
41998.png,1tw7F6rVGhwzsNCRd_wPrSWIJ6LUEH_E2,https://drive.google.com/file/d/1tw7F6rVGhwzsNCRd_wPrSWIJ6LUEH_E2/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1487174,,
41997.png,1uGoN0v6ZF61Go5ifbNMXgt99vxos3rfN,https://drive.google.com/file/d/1uGoN0v6ZF61Go5ifbNMXgt99vxos3rfN/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1325493,,
41996.png,1uNd-GbuCsIihUQUF9wOWH7GGnfIHeLfS,https://drive.google.com/file/d/1uNd-GbuCsIihUQUF9wOWH7GGnfIHeLfS/view?usp=drivesdk,,Tero Karras FI,6/25/2019,866086,,
41995.png,1uRueLAPhHftPC9l_yVyc7um3WiS2HB9h,https://drive.google.com/file/d/1uRueLAPhHftPC9l_yVyc7um3WiS2HB9h/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1425956,,
41994.png,1vhsCobBC9wyKRrv8BkqJ4bCy5YIi2wnv,https://drive.google.com/file/d/1vhsCobBC9wyKRrv8BkqJ4bCy5YIi2wnv/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1428873,,
41993.png,1uhvp0T_YDPSQTiZFjvxU3hh_4uD-A80h,https://drive.google.com/file/d/1uhvp0T_YDPSQTiZFjvxU3hh_4uD-A80h/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1217040,,
41992.png,1uxl3Rc4p696lbdihIlQa0_nUMxL1T1H6,https://drive.google.com/file/d/1uxl3Rc4p696lbdihIlQa0_nUMxL1T1H6/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1523936,,
41991.png,1vFGQ6x-BDtSMkggFbxmmP39G6QVoW2v7,https://drive.google.com/file/d/1vFGQ6x-BDtSMkggFbxmmP39G6QVoW2v7/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1513203,,
41990.png,1vI7nIMd231VNstCDNnJHMut9bByAKN4g,https://drive.google.com/file/d/1vI7nIMd231VNstCDNnJHMut9bByAKN4g/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1337726,,
41989.png,1vUCoE4yT9V6lLjDZH_dPp-M6RZDF4Alp,https://drive.google.com/file/d/1vUCoE4yT9V6lLjDZH_dPp-M6RZDF4Alp/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1503479,,
41988.png,1vc2650G_sPoF_zZrObLDrryBWx6UU2ho,https://drive.google.com/file/d/1vc2650G_sPoF_zZrObLDrryBWx6UU2ho/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1136393,,
41987.png,1w1DCdyix98MAilmEkI3NnVzckF8Fvgfj,https://drive.google.com/file/d/1w1DCdyix98MAilmEkI3NnVzckF8Fvgfj/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1337197,,
41986.png,1wlBMwxWF0ObLuKFbfGtrO1gXSnxqPzEw,https://drive.google.com/file/d/1wlBMwxWF0ObLuKFbfGtrO1gXSnxqPzEw/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1282756,,
41985.png,1xG7AZEmS1WaKEeQOeHqVp1QlVkZQhAbF,https://drive.google.com/file/d/1xG7AZEmS1WaKEeQOeHqVp1QlVkZQhAbF/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1302915,,
41984.png,1rp_VK8b8kd7Ova4ByJEGQqyXGAzTQMD8,https://drive.google.com/file/d/1rp_VK8b8kd7Ova4ByJEGQqyXGAzTQMD8/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1286925,,
41983.png,1o7-TKJqJUv3qj47nPPzZsgm26oGz6iOW,https://drive.google.com/file/d/1o7-TKJqJUv3qj47nPPzZsgm26oGz6iOW/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1309126,,
41982.png,1oPqFTwhEBPjWqDt0mplVME0_fxlktmLr,https://drive.google.com/file/d/1oPqFTwhEBPjWqDt0mplVME0_fxlktmLr/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1582211,,
41981.png,1qn9_M2RUrC-K4To27osS4CHtkusMGboP,https://drive.google.com/file/d/1qn9_M2RUrC-K4To27osS4CHtkusMGboP/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1384043,,
41980.png,1s90nkZujZTi3TRpstyj_AkL-JPj3cIxa,https://drive.google.com/file/d/1s90nkZujZTi3TRpstyj_AkL-JPj3cIxa/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1390783,,
41979.png,1oFfWwm9nuaS9ZFUyz9g_qpKzaZnsOjC4,https://drive.google.com/file/d/1oFfWwm9nuaS9ZFUyz9g_qpKzaZnsOjC4/view?usp=drivesdk,,Tero Karras FI,6/25/2019,1263523,,
