036999.png,1HnhSVVEKVsRfeyGHfXqkpiR9dIRd4PQr,https://drive.google.com/file/d/1HnhSVVEKVsRfeyGHfXqkpiR9dIRd4PQr/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1518520,,
036998.png,1HsmHMRIB7Wl9huaxi1kC91utDIsLJRCQ,https://drive.google.com/file/d/1HsmHMRIB7Wl9huaxi1kC91utDIsLJRCQ/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1463325,,
036997.png,1HuGgmpZlL5twORE0boO5K47jNdLn8UiN,https://drive.google.com/file/d/1HuGgmpZlL5twORE0boO5K47jNdLn8UiN/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1562557,,
036996.png,1HvGwyreuxpffgTCu6d9drir9ZjfZwU86,https://drive.google.com/file/d/1HvGwyreuxpffgTCu6d9drir9ZjfZwU86/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1608932,,
036995.png,1HwfZsde6-Z65ug8ycZrZfWZy-CPpENq4,https://drive.google.com/file/d/1HwfZsde6-Z65ug8ycZrZfWZy-CPpENq4/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1444673,,
036994.png,1IABh2qwjAsRrCHH_ow2TzaYhvn0OSvyU,https://drive.google.com/file/d/1IABh2qwjAsRrCHH_ow2TzaYhvn0OSvyU/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1621552,,
036993.png,1IE3CWXoHM6Jdw_oj9RkLMYp9LYLebNXA,https://drive.google.com/file/d/1IE3CWXoHM6Jdw_oj9RkLMYp9LYLebNXA/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1564805,,
036992.png,1IIyz4aQ78I3NKcD8AY5ariLoXzGf5OeC,https://drive.google.com/file/d/1IIyz4aQ78I3NKcD8AY5ariLoXzGf5OeC/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1533826,,
036991.png,1ITJRcwcNOWR6Pza1lJ4V5dryhqqMa7vw,https://drive.google.com/file/d/1ITJRcwcNOWR6Pza1lJ4V5dryhqqMa7vw/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1594607,,
036990.png,1IZ1R11CIAUeRFkvTo-Om_veXCwuQna7u,https://drive.google.com/file/d/1IZ1R11CIAUeRFkvTo-Om_veXCwuQna7u/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1541833,,
036989.png,1IZNIDlDJove1O09VDoa9uSo5keZRHMBg,https://drive.google.com/file/d/1IZNIDlDJove1O09VDoa9uSo5keZRHMBg/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1868922,,
036988.png,1I_ZM1mk6nJ1RhgwBNmU2aIH2zJXF-YX2,https://drive.google.com/file/d/1I_ZM1mk6nJ1RhgwBNmU2aIH2zJXF-YX2/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1570401,,
036987.png,1IdVB1Hb2w03QUUWtu2EEQK06KHameaUT,https://drive.google.com/file/d/1IdVB1Hb2w03QUUWtu2EEQK06KHameaUT/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1474333,,
036986.png,1IjjGSc1WN3m8lwg33AbERGdNdmqfQ1Ui,https://drive.google.com/file/d/1IjjGSc1WN3m8lwg33AbERGdNdmqfQ1Ui/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1514071,,
036985.png,1InBg3Ko-87X9qu5NikZ_MXwOXPcHZHYM,https://drive.google.com/file/d/1InBg3Ko-87X9qu5NikZ_MXwOXPcHZHYM/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1528549,,
036984.png,1IsOpk0R6PVWrN5mMk_Whg6YnOnWZp6BS,https://drive.google.com/file/d/1IsOpk0R6PVWrN5mMk_Whg6YnOnWZp6BS/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1584127,,
036983.png,1Iv1-SE81n71yKL_41moBawtu97jz1wTP,https://drive.google.com/file/d/1Iv1-SE81n71yKL_41moBawtu97jz1wTP/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1576357,,
036982.png,1IwLGy2UwFT61qcQwbLwaWklD_SnyPVzw,https://drive.google.com/file/d/1IwLGy2UwFT61qcQwbLwaWklD_SnyPVzw/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1678452,,
036981.png,1IyqAG_x4uuaAl2NoZxt9f0Kedbd7QS1Q,https://drive.google.com/file/d/1IyqAG_x4uuaAl2NoZxt9f0Kedbd7QS1Q/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1684008,,
036980.png,1J-iLkLFotkYzaSziibQlF1uKwGZirYr_,https://drive.google.com/file/d/1J-iLkLFotkYzaSziibQlF1uKwGZirYr_/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1504595,,
036979.png,1J1iBmb5wnm2sf1I8Bdx9iniFAqhLK07z,https://drive.google.com/file/d/1J1iBmb5wnm2sf1I8Bdx9iniFAqhLK07z/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1561422,,
036978.png,1J26akksamGLqSldJNABQI3Xt90wYPvfZ,https://drive.google.com/file/d/1J26akksamGLqSldJNABQI3Xt90wYPvfZ/view?usp=drivesdk,,Tero Karras FI,12/16/2018,1758138,,
